contract_id,renewal_contract_id,buyer_key,category_label,start_date,age_months,declared_duration_months,dur_was_imputed,event,observed_duration_months,p_renewal_12m,p_renewal_24m,risk_tier,model_used,event_definition_note
BOAMP:22-153148,,SIREN:234400034,IT Services & Consulting,2022-11-19,25.39,5.0,0,0,6.41,0.0677,0.1637,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:22-162609,,SIREN:244900015,Software & Applications,2022-12-09,24.74,12.0,0,0,11.14,0.0369,0.1014,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:22-162095,BOAMP:23-66104,SIREN:225300011,IT Services & Consulting,2022-12-09,24.74,12.0,0,1,9.13,0.0626,0.154,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:22-165707,BOAMP:23-168941,NAME:le mans,Cybersecurity,2022-12-15,24.54,12.0,0,1,11.7,0.0426,0.1138,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:22-166133,,NAME:gie des epl de vendee,Software & Applications,2022-12-18,24.44,12.0,0,0,24.44,0.0369,0.1014,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:22-166149,,NAME:gie des epl de vendee,Software & Applications,2023-02-20,22.34,2.0,0,0,22.34,0.0448,0.1184,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:22-169110,,NAME:shema,Data & AI,2023-03-20,21.42,16.0,0,0,21.42,0.0427,0.1138,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:23-2072,,SIREN:214400202,Digital Workplace & Collaboration,2023-04-19,20.43,12.0,0,0,20.43,0.0448,0.1183,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:23-12742,,NAME:ubs,Unknown,2023-01-28,23.09,4.0,0,0,23.09,0.0493,0.1276,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:23-12419,,SIREN:234400034,Digital Workplace & Collaboration,2023-05-31,19.05,12.0,0,0,19.05,0.0448,0.1183,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:23-20260,BOAMP:23-134735,SIREN:234400034,IT Services & Consulting,2023-02-12,22.6,12.0,0,1,7.52,0.0668,0.1621,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:23-22379,,NAME:ctre hosp universitaire angers,Telecom & Networks,2023-04-21,20.37,12.0,0,0,20.37,0.0302,0.0864,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:23-24020,,SIREN:214900995,Cybersecurity,2023-05-11,19.71,12.0,0,0,19.71,0.0458,0.1203,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:23-30054,,SIREN:224900019,Cybersecurity,2023-03-07,21.85,3.0,0,0,21.85,0.0509,0.1309,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:23-31948,,NAME:soc publique reg abe de fontevraud,Telecom & Networks,2023-03-11,21.71,4.0,0,0,21.71,0.0335,0.0938,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:23-41937,,SIREN:451518641,IT Services & Consulting,2023-06-27,18.17,12.0,0,0,18.17,0.0668,0.1621,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:23-42778,,SIREN:264400136,Digital Workplace & Collaboration,2023-04-01,21.02,12.0,0,0,21.02,0.0432,0.115,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:23-47137,,SIREN:532458809,Cybersecurity,2023-07-19,17.44,12.0,0,0,17.44,0.0458,0.1203,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:23-48831,,SIREN:214401093,Telecom & Networks,2023-04-12,20.66,6.0,0,0,20.66,0.0326,0.0919,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:23-53540,,SIREN:218502888,IT Hardware & Equipment,2023-04-21,20.37,12.0,0,0,20.37,0.0448,0.1183,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:23-56091,,NAME:ubs,Telecom & Networks,2023-04-26,20.2,4.0,0,0,20.2,0.0335,0.0938,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:23-61350,,SIREN:834692402,Unknown,2023-12-19,12.42,13.0,0,0,12.42,0.0442,0.1172,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:23-68037,,NAME:cap atlantique,IT Hardware & Equipment,2023-07-21,17.38,12.0,0,0,17.38,0.0448,0.1183,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:23-86585,,SIREN:200071900,Telecom & Networks,2023-06-22,18.33,12.0,0,0,18.33,0.0302,0.0864,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:23-85344,,SIREN:130026123,Telecom & Networks,2023-06-23,18.3,12.0,0,0,18.3,0.0302,0.0864,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:23-85790,,SIREN:130026123,Telecom & Networks,2023-06-23,18.3,12.0,0,0,18.3,0.0302,0.0864,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:23-86121,,SIREN:228500013,Cybersecurity,2023-11-28,13.11,12.0,0,0,13.11,0.0458,0.1203,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:23-92003,,SIREN:830955068,IT Services & Consulting,2023-09-11,15.67,12.0,0,0,15.67,0.0668,0.1621,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:23-98097,,SIREN:200071900,Software & Applications,2023-07-11,17.71,3.0,0,0,17.71,0.0443,0.1172,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:23-131022,,SIREN:174404301,Software & Applications,2023-09-20,15.37,7.0,0,0,15.37,0.0422,0.1128,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:23-108932,,SIREN:555650308,Telecom & Networks,2023-11-27,13.14,4.0,0,0,13.14,0.0335,0.0938,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:23-137061,,SIREN:214400434,Telecom & Networks,2023-10-03,14.95,2.0,0,0,14.95,0.0343,0.0957,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:23-180715,,SIREN:245300355,Cloud & Infrastructure,2023-12-30,12.06,4.0,0,0,12.06,0.0493,0.1276,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:24-7288,,SIREN:228500013,Cybersecurity,2024-01-24,11.24,4.0,0,0,11.24,0.0539,0.1369,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:24-10272,,SIRET:83095506800044,Unknown,2024-01-31,11.01,3.942181340341656,0,0,11.01,0.0528,0.1348,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:24-11668,,SIREN:218500478,Telecom & Networks,2024-02-01,10.97,3.942181340341656,0,0,10.97,0.0361,0.0996,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:24-12133,,SIREN:174400051,IT Services & Consulting,2024-02-02,10.94,2.9566360052562417,0,0,10.94,0.0785,0.1839,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:24-11800,,NAME:ville du mans,GIS & Mapping,2024-02-02,10.94,4.0,0,0,10.94,0.0528,0.1347,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:24-15971,,SIREN:214401846,Telecom & Networks,2024-02-09,10.71,4.0,0,0,10.71,0.036,0.0995,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
